Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Price_Change,Price_Change_Pct,Volume_SMA_20,Volume_Ratio
2022-09-15,150.0021514892578,152.82756164210238,149.0275457934619,152.24671887947383,90481100,AAPL,,,,150.0021514892578,150.0021514892578,0.0,0.0,0.0,,,,,,,,,
2022-09-16,148.35809326171875,148.99800116372188,146.06430005699622,148.86017738849526,162278800,AAPL,,,,149.1116199493408,149.14850587111252,-0.036885921771727226,-0.02049217876207068,-0.016393743009656545,,,,,-0.010960230978132368,-1.6440582275390625,-1.0960230978132333,,
2022-09-19,152.07936096191406,152.15811955641868,146.78297692105565,146.98970508767258,81474200,AAPL,,,,150.26992995193868,150.2015336489313,0.06839630300737554,0.01593752688114498,0.05245877612623055,,,,,0.025083011100921926,3.7212677001953125,2.5083011100921997,,
2022-09-20,154.4617462158203,155.6234166633189,150.7011173572486,151.0161367015711,107689800,AAPL,,,,151.59312252833925,151.3925029131353,0.2006196152039479,0.07849920991732481,0.12212040528662307,,,,,0.01566540810559358,2.38238525390625,1.5665408105593512,,
2022-09-21,151.3311767578125,156.2731696529989,151.21304637695786,154.89491678247586,101696800,AAPL,,,,151.52195279867522,151.37828112477015,0.14367167390506097,0.0978865445162468,0.04578512938881417,,,,,-0.020267603692849967,-3.1305694580078125,-2.026760369284996,,
2022-09-22,150.3664093017578,152.06952070873675,148.5648458969192,150.01200313979504,86652500,AAPL,,,,151.2410949360068,151.17561126902092,0.0654836669858696,0.08910356314037476,-0.02361989615450516,,,,,-0.006375206198248828,-0.9647674560546875,-0.6375206198248777,,
2022-09-23,148.09228515625,149.11613179254852,146.25135007934554,148.84048424162157,96029900,AAPL,,,,150.53844905049883,150.62725770340347,-0.08880865290464612,0.04407872752541143,-0.13288738043005754,,,,,-0.015123884091320261,-2.2741241455078125,-1.5123884091320305,,
2022-09-26,148.42701721191406,151.38039679019585,147.31457276382835,147.3342661670832,93339400,AAPL,,,,150.09782576950923,150.27274444194887,-0.1749186724396452,-0.008550465933210816,-0.16636820650643439,,,,,0.0022602936764120063,0.3347320556640625,0.22602936764119186,,
2022-09-27,149.40164184570312,152.31565000946952,147.6197716771559,150.3664234461509,84442700,AAPL,,,,149.96009581012402,150.1436279139248,-0.18353210380078622,-0.0489720923690026,-0.13456001143178362,,,,,0.006566355991628914,0.9746246337890625,0.6566355991628932,,
2022-09-28,147.51144409179688,148.29901488949315,142.58914538327457,145.34563566437978,146691400,AAPL,,,,149.4960772611558,149.78041216469475,-0.2843349035389622,-0.1017070248635116,-0.18262787867545058,,,,,-0.012651787025596328,-1.89019775390625,-1.2651787025596286,,
2022-09-29,140.26585388183594,144.439969608928,138.4938229117654,143.82960922766318,128138200,AAPL,,,,147.80716893914544,148.54637094119158,-0.7392020020461416,-0.24118728326552297,-0.49801471878061865,,,,,-0.049118834505151865,-7.2455902099609375,-4.91188345051519,,
2022-09-30,136.05233764648438,140.87619954797051,135.85544869618502,139.0844755504192,124925300,AAPL,,,,145.71719852477074,147.01128208980634,-1.2940835650356064,-0.4673052478246524,-0.826778317210954,,,,,-0.03003950083889373,-4.2135162353515625,-3.003950083889378,,
2022-10-03,140.23631286621094,140.84668823250414,135.55028904590418,136.06221241134372,114311700,AAPL,,,,144.76550855843206,146.21759566728744,-1.4520871088553804,-0.6757193039350659,-0.7763678049203145,,,,,0.0307526889438543,4.1839752197265625,3.075268894385423,,
2022-10-04,143.82960510253906,143.9477354899333,142.01818737304887,142.77622574271777,87830100,AAPL,,,,144.60615408161377,145.94939590794803,-1.343241826334264,-0.8153655136700436,-0.5278763126642204,41.55674034791263,,,,0.0256231225913377,3.593292236328125,2.56231225913378,,
2022-10-05,144.12490844726562,145.08968986509632,140.7875903322469,141.83113033653302,79471000,AAPL,,,,144.5255371992227,145.75203105630638,-1.2264938570836819,-0.9005897433612093,-0.3259041137224725,42.02510500447845,,,,0.0020531471564289028,0.2953033447265625,0.20531471564288498,,
2022-10-06,143.1699981689453,145.24720918960443,142.9632699990137,143.54409774342406,68402200,AAPL,,,,144.30152368664747,145.48192920539455,-1.1804055187470794,-0.9581737439611611,-0.22223177478591838,42.826048335403186,,,,-0.00662557422313792,-0.9549102783203125,-0.6625574223137898,,
2022-10-07,137.9130096435547,140.87624411200727,137.28295579029052,140.32493384644096,85925600,AAPL,,,,143.25768339475076,144.71361777148348,-1.4559343767327277,-1.0600192269107809,-0.39591514982194687,31.209231947499532,,,,-0.036718506618874214,-5.256988525390625,-3.671850661887419,,
2022-10-10,138.2378387451172,139.6849958050268,136.41659718830158,138.2378387451172,74899000,AAPL,,,,142.44523107862636,144.07382222080767,-1.6285911421813069,-1.1758196855748413,-0.45277145660646556,27.237539680432832,,,,0.0023553187795846142,0.3248291015625,0.2355318779584626,,
2022-10-11,136.8202362060547,139.15341644364526,136.0720520706598,137.72593753469053,77033700,AAPL,,,,141.54206344729752,143.37447157038048,-1.8324081230829563,-1.3090575328178895,-0.5233505902650668,28.612860408955626,,,,-0.010254808321159214,-1.4176025390625,-1.0254808321159263,,
